"CompoundID","mf","mw","Name","Compound_id","Compound_common_name","Compound_synonyms","Molecular_weight","Smiles","Links","EC","Reaction_equation","Pathway","TERM","LINK","judge"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.1.2","ammonium + L-glutamate + ATP  ->  L-glutamine + ADP + phosphate + H+","L-glutamine biosynthesis I","GLNSYN-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=GLNSYN-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-1.4.7.1","2-oxoglutarate + L-glutamine + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+  ->  2 an oxidized ferredoxin [iron-sulfur] cluster + 2 L-glutamate","glutamate-glutamine shuttle","PWY-7061","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7061","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-1.4.7.1","2-oxoglutarate + L-glutamine + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+  ->  2 an oxidized ferredoxin [iron-sulfur] cluster + 2 L-glutamate","ammonia assimilation cycle II","PWY-6964","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6964","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-1.4.7.1","2-oxoglutarate + L-glutamine + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+  ->  2 an oxidized ferredoxin [iron-sulfur] cluster + 2 L-glutamate","L-glutamine biosynthesis III","PWY-6549","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6549","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-1.4.7.1","2-oxoglutarate + L-glutamine + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+  ->  2 an oxidized ferredoxin [iron-sulfur] cluster + 2 L-glutamate","L-glutamate biosynthesis V","PWY-4341","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-4341","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-1.4.1.14","2-oxoglutarate + L-glutamine + NADH + H+  ->  2 L-glutamate + NAD+","ammonia assimilation cycle I","PWY-6963","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6963","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-1.4.1.14","2-oxoglutarate + L-glutamine + NADH + H+  ->  2 L-glutamate + NAD+","L-glutamate biosynthesis IV","GLUGLNSYN-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=GLUGLNSYN-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-2.4.2.14","5-phospho-alpha-D-ribose 1-diphosphate + L-glutamine + H2O  ->  5-phospho-beta-D-ribosylamine + L-glutamate + diphosphate","5-aminoimidazole ribonucleotide biosynthesis II","PWY-6122","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6122","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-2.4.2.14","5-phospho-alpha-D-ribose 1-diphosphate + L-glutamine + H2O  ->  5-phospho-beta-D-ribosylamine + L-glutamate + diphosphate","5-aminoimidazole ribonucleotide biosynthesis I","PWY-6121","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6121","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","ISOCHORISMATE","isochorismate","Isochorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1(\\C=C/C=C([C@@H]1O)/C([O-])=O)","BIGG:ichor*DRUGBANK:DB02793*BIGG:36293*CHEMSPIDER:4574080*PUBCHEM:5460580*CHEBI:29780*LIGAND-CPD:C00885*CAS:22642-82-6","EC-4.2.99.21","isochorismate  ->  salicylate + pyruvate","salicylate biosynthesis I","PWY-6406","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6406","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","ISOCHORISMATE","isochorismate","Isochorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1(\\C=C/C=C([C@@H]1O)/C([O-])=O)","BIGG:ichor*DRUGBANK:DB02793*BIGG:36293*CHEMSPIDER:4574080*PUBCHEM:5460580*CHEBI:29780*LIGAND-CPD:C00885*CAS:22642-82-6","EC-5.4.4.2","chorismate  ->  isochorismate","salicylate biosynthesis I","PWY-6406","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6406","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-4.1.3.27","chorismate + L-glutamine  ->  anthranilate + L-glutamate + pyruvate + H+","L-tryptophan biosynthesis","TRPSYN-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=TRPSYN-PWY","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-5.4.99.5","chorismate  ->  prephenate","L-tyrosine biosynthesis II","PWY-3461","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3461","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-5.4.99.5","chorismate  ->  prephenate","L-phenylalanine biosynthesis II","PWY-3462","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3462","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-2.6.1.85","L-glutamine + chorismate  ->  4-amino-4-deoxychorismate + L-glutamate","4-aminobenzoate biosynthesis","PWY-6543","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6543","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-2.6.1.85","L-glutamine + chorismate  ->  4-amino-4-deoxychorismate + L-glutamate","tetrahydrofolate biosynthesis II","PWY-3742","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3742","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-5.4.4.2","chorismate  ->  isochorismate","salicylate biosynthesis I","PWY-6406","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6406","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-4.2.3.5","5-enolpyruvoyl-shikimate 3-phosphate  ->  chorismate + phosphate","chorismate biosynthesis from 3-dehydroquinate","PWY-6163","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6163","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","PREPHENATE","prephenate","",224.17,"C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\\C=C/[C@@H](O)\\C=C/1)","BIGG:pphn*HMDB:HMDB12283*BIGG:34406*CHEMSPIDER:4573884*PUBCHEM:5460303*CHEBI:29934*LIGAND-CPD:C00254*CAS:126-49-8","EC-2.6.1.79","L-arogenate + 2-oxoglutarate  <-->  prephenate + L-glutamate","L-tyrosine biosynthesis II","PWY-3461","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3461","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","PREPHENATE","prephenate","",224.17,"C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\\C=C/[C@@H](O)\\C=C/1)","BIGG:pphn*HMDB:HMDB12283*BIGG:34406*CHEMSPIDER:4573884*PUBCHEM:5460303*CHEBI:29934*LIGAND-CPD:C00254*CAS:126-49-8","EC-2.6.1.79","L-arogenate + 2-oxoglutarate  <-->  prephenate + L-glutamate","L-phenylalanine biosynthesis II","PWY-3462","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3462","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","PREPHENATE","prephenate","",224.17,"C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\\C=C/[C@@H](O)\\C=C/1)","BIGG:pphn*HMDB:HMDB12283*BIGG:34406*CHEMSPIDER:4573884*PUBCHEM:5460303*CHEBI:29934*LIGAND-CPD:C00254*CAS:126-49-8","EC-5.4.99.5","chorismate  ->  prephenate","L-tyrosine biosynthesis II","PWY-3461","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3461","T"
"Compound_1059","C10H8O6",224.03107,"Herbaric acid-isoform1","PREPHENATE","prephenate","",224.17,"C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\\C=C/[C@@H](O)\\C=C/1)","BIGG:pphn*HMDB:HMDB12283*BIGG:34406*CHEMSPIDER:4573884*PUBCHEM:5460303*CHEBI:29934*LIGAND-CPD:C00254*CAS:126-49-8","EC-5.4.99.5","chorismate  ->  prephenate","L-phenylalanine biosynthesis II","PWY-3462","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3462","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","ISOCHORISMATE","isochorismate","Isochorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1(\\C=C/C=C([C@@H]1O)/C([O-])=O)","BIGG:ichor*DRUGBANK:DB02793*BIGG:36293*CHEMSPIDER:4574080*PUBCHEM:5460580*CHEBI:29780*LIGAND-CPD:C00885*CAS:22642-82-6","EC-4.2.99.21","isochorismate  ->  salicylate + pyruvate","salicylate biosynthesis I","PWY-6406","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6406","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","ISOCHORISMATE","isochorismate","Isochorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1(\\C=C/C=C([C@@H]1O)/C([O-])=O)","BIGG:ichor*DRUGBANK:DB02793*BIGG:36293*CHEMSPIDER:4574080*PUBCHEM:5460580*CHEBI:29780*LIGAND-CPD:C00885*CAS:22642-82-6","EC-5.4.4.2","chorismate  ->  isochorismate","salicylate biosynthesis I","PWY-6406","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6406","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-4.1.3.27","chorismate + L-glutamine  ->  anthranilate + L-glutamate + pyruvate + H+","L-tryptophan biosynthesis","TRPSYN-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=TRPSYN-PWY","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-5.4.99.5","chorismate  ->  prephenate","L-tyrosine biosynthesis II","PWY-3461","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3461","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-5.4.99.5","chorismate  ->  prephenate","L-phenylalanine biosynthesis II","PWY-3462","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3462","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-2.6.1.85","L-glutamine + chorismate  ->  4-amino-4-deoxychorismate + L-glutamate","4-aminobenzoate biosynthesis","PWY-6543","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6543","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-2.6.1.85","L-glutamine + chorismate  ->  4-amino-4-deoxychorismate + L-glutamate","tetrahydrofolate biosynthesis II","PWY-3742","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3742","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-5.4.4.2","chorismate  ->  isochorismate","salicylate biosynthesis I","PWY-6406","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6406","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","CHORISMATE","chorismate","chorismic acid",224.17,"C=C(C(=O)[O-])O[C@H]1([C@H](O)\\C=C/C(/C([O-])=O)=C\\1)","REFMET:Chorismic acid*BIGG:chor*HMDB:HMDB12199*BIGG:34395*CHEMSPIDER:4573889*PUBCHEM:5460312*CHEBI:29748*CAS:55508-12-8*LIGAND-CPD:C00251","EC-4.2.3.5","5-enolpyruvoyl-shikimate 3-phosphate  ->  chorismate + phosphate","chorismate biosynthesis from 3-dehydroquinate","PWY-6163","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6163","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","PREPHENATE","prephenate","",224.17,"C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\\C=C/[C@@H](O)\\C=C/1)","BIGG:pphn*HMDB:HMDB12283*BIGG:34406*CHEMSPIDER:4573884*PUBCHEM:5460303*CHEBI:29934*LIGAND-CPD:C00254*CAS:126-49-8","EC-2.6.1.79","L-arogenate + 2-oxoglutarate  <-->  prephenate + L-glutamate","L-tyrosine biosynthesis II","PWY-3461","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3461","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","PREPHENATE","prephenate","",224.17,"C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\\C=C/[C@@H](O)\\C=C/1)","BIGG:pphn*HMDB:HMDB12283*BIGG:34406*CHEMSPIDER:4573884*PUBCHEM:5460303*CHEBI:29934*LIGAND-CPD:C00254*CAS:126-49-8","EC-2.6.1.79","L-arogenate + 2-oxoglutarate  <-->  prephenate + L-glutamate","L-phenylalanine biosynthesis II","PWY-3462","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3462","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","PREPHENATE","prephenate","",224.17,"C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\\C=C/[C@@H](O)\\C=C/1)","BIGG:pphn*HMDB:HMDB12283*BIGG:34406*CHEMSPIDER:4573884*PUBCHEM:5460303*CHEBI:29934*LIGAND-CPD:C00254*CAS:126-49-8","EC-5.4.99.5","chorismate  ->  prephenate","L-tyrosine biosynthesis II","PWY-3461","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3461","T"
"Compound_1060","C10H8O6",224.03109,"Herbaric acid-isoform2","PREPHENATE","prephenate","",224.17,"C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\\C=C/[C@@H](O)\\C=C/1)","BIGG:pphn*HMDB:HMDB12283*BIGG:34406*CHEMSPIDER:4573884*PUBCHEM:5460303*CHEBI:29934*LIGAND-CPD:C00254*CAS:126-49-8","EC-5.4.99.5","chorismate  ->  prephenate","L-phenylalanine biosynthesis II","PWY-3462","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3462","T"
"Compound_1110","C15H21N5O4",335.15784,"Isopentenyladenosine","CPD-4207","isopentenyl adenosine","iPA",335.362,"CC(C)=CCNC2(\\C3(\\N=C/N([C@H]1([C@@H]([C@@H]([C@H](O1)CO)O)O))C(\\N=C/N=2)=3))","CHEMSPIDER:22815*CHEBI:62881*CHEBI:554300*PUBCHEM:24405*LIGAND-CPD:C16427","EC-1.5.99","isopentenyl adenosine + FAD + H2O + H+  ->  adenosine + 3-methyl-2-butenal + FADH2","cytokinins degradation","PWY-2841","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-2841","T"
"Compound_1140","C15H10O6",286.04637,"Kaempferol-isoform2","CPD-19725","(4S)-2,3-dehydroleucopelargonidin","",286.24,"C3(\\C(\\C1(\\OC2(\\C=C(/C=C(C(\\[C@H](O)C(/[O-])=1)=2)/[O-])\\O)))=C/C=C(\\C=3)/O)","PUBCHEM:126961226","RXN-18352","(4S)-2,3-dehydroleucopelargonidin + H+  ->  pelargonidin + H2O","anthocyanin biosynthesis (pelargonidin 3-O-glucoside)","PWY-7267","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7267","T"
"Compound_1140","C15H10O6",286.04637,"Kaempferol-isoform2","CPD-19725","(4S)-2,3-dehydroleucopelargonidin","",286.24,"C3(\\C(\\C1(\\OC2(\\C=C(/C=C(C(\\[C@H](O)C(/[O-])=1)=2)/[O-])\\O)))=C/C=C(\\C=3)/O)","PUBCHEM:126961226","EC-1.14.20.4","(2R,3S,4S)-leucopelargonidin + 2-oxoglutarate + oxygen  ->  (4S)-2,3-dehydroleucopelargonidin + succinate + CO2 + H2O + 2 H+","anthocyanin biosynthesis (pelargonidin 3-O-glucoside)","PWY-7267","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7267","T"
"Compound_1350","C20H22O6",358.14,"NCGC00169701-03_C20H22O6_2(3H)-Furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-","CPD-8912","(-)-matairesinol","(3R,4R)-3,4-<i>bis</i>[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one*3R,4R)-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one",358.39,"COC3(\\C(\\O)=C/C=C(C[C@@H]2([C@@H](CC1(\\C=C(C(/O)=C\\C=1)\\OC))C(=O)OC2))\\C=3)","CHEBI:6698*METABOLIGHTS:MTBLC65005*HMDB:HMDB35698*DRUGBANK:DB04200*CHEMSPIDER:106491*CHEBI:65005*PUBCHEM:119205*LIGAND-CPD:C10682","RXN-8681","(3R,4R)-3,4-bis(4-hydroxy-3-methoxybenzyl)tetrahydro-2-furanol + NAD+  ->  (-)-matairesinol + NADH + H+","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
"Compound_1350","C20H22O6",358.14,"NCGC00169701-03_C20H22O6_2(3H)-Furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-","CPD-8906","(-)-pinoresinol","",358.39,"COC1(\\C(\\O)=C/C=C(/C=1)/[C@@H]4(OC[C@H]3([C@H](C2(\\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))","METABOLIGHTS:MTBLC67245*LIGAND-CPD:C10872*LIGAND-CPD:C20455*CHEBI:67245*PUBCHEM:12309636","RXN-17353","2 coniferyl alcohol radical  ->  (-)-pinoresinol","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
"Compound_1350","C20H22O6",358.14,"NCGC00169701-03_C20H22O6_2(3H)-Furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-","CPD-8906","(-)-pinoresinol","",358.39,"COC1(\\C(\\O)=C/C=C(/C=1)/[C@@H]4(OC[C@H]3([C@H](C2(\\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))","METABOLIGHTS:MTBLC67245*LIGAND-CPD:C10872*LIGAND-CPD:C20455*CHEBI:67245*PUBCHEM:12309636","EC-1.23.1.3","(-)-pinoresinol + NADPH + H+  ->  (-)-lariciresinol + NADP+","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
